OPS,1) Operations
OPS,2) Operational Planning System
OPSEC,Operations Security
OPT,Operations and Planning Team
OPUS,Olympic Properties of the United States
OPW,Operational Planning Worksheet
ORCA,Operational Readiness Capability Assessment
ORD,1) Office of the Regional Director
ORD,2) Operational Requirements Document
ORM,Other Regulated Materials
Os,Osmium (symbol for)
OS,1) Operations Support
OS,2) Operating System
OSC,1) Operations Support Center
OSC,2) On-Scene Coordinator (or Commander)
OSD,1) Operational Systems Document
OSD,2) Office of the Secretary of Defense
OSD,3) Operations Support Division
OSHA,Occupational Safety and Health Administration
OSINT,Open-Source Intelligence
OSLTF,Oil Spill Liability Trust Fund
OSOCC,On-Site Operations Coordination Center
OST,Office of the Secretary for Transportation
OSTP,Office of Science and Technology Policy
OTAN,North Atlantic Treaty Organization 
OTAR,Over-The-Air Rekeying
OT&E,Operational Test and Evaluation
OTRS,Official Time Reporting System
OTS,Office of Thrift Supervision
OVC,Office for Victims of Crime
OVI,Office of Volunteerism Initiatives
P&A,Price and Availability
PA,1) Public Assistance
PA,2) Public Affairs
PA,3) Public Address
PA,4) Principal Advisor
PA,5) Programmatic Agreement
PABX,Private Automatic Branch Exchange
PAC,1) Public Assistance Coordinator
PAC,2) Political Action Committee
PAC,3) Primary Agency Committee
PACC,Patient Airlift Control Center
PACOM,Pacific Command
PAG,Protective Action Guide
PAH,Polynuclear Aromatic Hydrocarbons
PAHO,Pan American Health Organization
PA-NST,Public Affairs - National Support Team
PAO,1) Public Assistance Officer
PAO,2) Pacific Area Office
PA-PRT,Public Affairs - Planning Response Team
PAR,1) Protective Action Recommendation
PAR,2) Public Administration Review
PASS,Partners Assuring Safer Schools
PAT,Process Action Team
PAX,Passengers
PAZ,Protective Action Zone
PB,Pyridostigmine bromide (symbol for)
PBA,Pine Bluff Arsenal
PBDS,Prototype Biological Detection System
PBS,1) Public Building Service
PBS,2) Public Broadcasting System
PBSIS,Public Building Service Information System
PBX,Phone (or Private) Bank Exchange
PC,Personal Computer
PCC,Policy Coordinating Committee
PCCIP,President’s Commission on Critical Infrastructure Protection
PCF,Patient Care Form
PCS,1) Permanent Change of Station
PCS,2) Personal Communications Service
PCTARE,Personal Computer Time and Attendance Remote Entry
PD,1) Policy Directive
PD,2) Position Description
PD,3) Presidential Decision (Directive)
PD,4) Paid
PD,5) Per Diem
PD,6) Police Department
PDA,1) Preliminary Damage Assessment
PDA,2) Predicted Drift Angle
PDASH,Principal Deputy Assistant Secretary for Health
PDC,1) Pacific Disaster Center
PDC,2) Personnel Data Card
PDD,Presidential Decision Directive
PDSI,Palmer Drought Severity Index
PDT,Pacific Daylight Time  (GMT - 7)
PEAD,Presidential Emergency Action Document
PEDS,Portable Emergency Data System
PEER,Pacific Earthquake Engineering Research Center
PEL,Permissible Exposure Limit
PEMA,Pennsylvania Emergency Management Agency
PEOC,President’s Emergency Operations Center
PEP,1) Primary Entry Point
PEP,2) Professional Excellence Program
PEPAC,Primary Entry Point Advisory Committee
PERI,Public Entity Risk Institute
PFA,Procurement Funding Authority
PFT,Permanent Full-Time
PH,Public Health
PHS,Public Health Service
PI,Project Impact
PIAT,Public Information Assist Team
PIF,Policies In Force
PIN,Personal Identification Number
PINS,Personnel In Need of Supervision
PIO,Public Information Officer
PIR,Priority Intelligence Requirement
PIREP,Pilot Weather Report
Pkg,Package
PKI,Public Key Infrastructure
PL,Public Law (also abbreviated as P.L.)
PL 93-288,Robert T. Stafford Disaster Relief and Emergency Assistance Act
PLC,Pacific Logistics Center
PLSS,Public Land Survey System
PM,1) Project Monitor
PM,2) Post Meridiem
PM,3) Postmaster
PMCS,Preventive Maintenance Checks and Services
PMO,Property Management Officer
PMP,Performance Monitoring Plan
PMS,1) Payments Management System
PMS,2) Program Management System
PMR,Patient Movement Request
PN,1) Part Number
PN,2) Project Number
PNE,Peaceful Nuclear Explosion
PNP,Private Non-Profit
PNV,Present Net Value
Po,Polonium (symbol for)
PO,1) Project Officer
PO,2) Personnel Office
PO,3) Post Office
PO,4) Purchase Order
PO,5) Purchase Officer
POA,Point of Arrival
POC,Point of Contact
POD,Point of Departure
POE,Point of Entry
POES,Polar-Orbiting Environmental Satellite
POI,1) Plan of Instruction
POI,2) Program of Instruction
POL,Petroleum, Oil, and Lubricants
POLREP,Pollution Report
POTS,Plain Old Telephone Service
POTUS,President of the United States
POV,Privately Owned Vehicle
PP,1) Pay Period
PP,2) Personal Property
PPA,Performance Partnership Agreement
PPBS,Planning, Programming, and Budgeting System
PPCBP,Prickly Pear Cactus Burning Program
PPE,1) Personal Protective Equipment
PPE,2) Pay Period Ending
PPFRP,Prepared and Perishable Food Rescue Program
PPI,Preliminary (or Pre-) Placement Interview
PPM,1) Parts Per Million
PPM,2) Printer/Plotter Module
PPM,3) Program Performance Monitoring
PPR,Prior Permission Required
PR,Public Relations
PRA,1) Paperwork Reduction Act
PRA,2) Patient Reporting Activity
PRB,Procurement Review Board
PRC,Presidential Reserve Call-up
PRER,Peacetime Radiological Emergency Response
PRIME POWER,USACE Engineer Battalion
PROJECT IMPACT,FEMA-state mitigation initiative to make communities disaster resistant
PRP,1) Preferred Risk Policy
PRP,2) Personnel Reliability Program
PRS,Primary Receiving Site
PRT,Planning and Response Team
PS,1) Program Support
PS,2) Chloropicrin (symbol for)
PSA,1) Public Service Announcement
PSA,2) Patient Staging Area
PSB,Planning Support Branch
PSI,Pounds (of pressure) per Square Inch
PSMA,Pre-Scripted Mission Assignment
PSN,Public Switched Network
PSR,1) Personal Service Radio
PSR,2) Power Soft Report
PSRC,Presidential Selected Reserve Call-up
PST,Pacific Standard Time  (GMT - 8)
PSWAC,Public Safety Wireless Advisory Committee
PSWN,Public Safety Wireless Network
PT,Part-Time
PT&E,Preparedness, Training, and Exercises Directorate (obsolete)
PTR,Property Transfer Report
PTSD,Post-Traumatic Stress Disorder
PTWC,Pacific Tsunami Warning Center
Pu,Plutonium (symbol for)
PUD,Planned Unit Development
PUP,Principal User Processor
PUREX,Plutonium Uranium Extraction
PVCS,Polyton Version Configuration System
PVO,Private Voluntary (or Volunteer) Organization
PW,Project Worksheet
PWR,1) Power
PWR,2) Pressurized Water Reactor
PZ,Precautionary Zone
Q,Sesqui-mustard (symbol for)
Q3,Quality Level 3; refers to a digital version of a Flood Insurance Rate Map (note: Q3 Data refers to the flood zone information represented on the map)
QA,1) Quality Assurance
QA,2) Question and Answer
QAPP,Quality Assurance Project Plan
QBC,Query By Example
QBO,Quasi-Biennial Oscillation
QC,Quality Control
QD,Quantity/Distance
QRC,Quick Reaction Checklist
QRS,Quick Response System
QRT,Quick Response Team
QSI,Quality Step Increase
QTF,Quantitative Temperature Forecast
QTY,Quantity
RA,Regional Administrator
RAA,1) Request for Allocation Advice
RAA,2) Radiological Accident Assessment
RAAW,Request for Allocation Advice Worksheet
RAC,1) Reception and Care
RAC,2) Regional Assistance Committee
RACES,Radio Amateur Civil Emergency Services
RAD,Radiation-Absorbed Dose
RADCON,Radiological Control (Team)
RADEF,Radiological Defense
RADIAC,Radioactivity Detection, Indication, and Computation
RADID,Radar Information Display
RAID,1) Rapid Assessment and Initial Detection 2) Redundant Array of Independent Disks
RAM,1) Random-Access Memory
RAM,2) Radiological Material
RAMOS,Remote Automated Meteorological Observing System
RAMT,Radiological Assessment Medical Team
RAMTAR,Radiological Material Transportation Accident Response
RAP,1) Radiological Assistance Program
RAP,2) Remedial Action Project
RAPID,Recovery Assistance Programs Information and Delivery
RAR,Regional Analysis and Recommendation
RARE,Roadless Area Review and Evaluation
RART,Regional Assessment and Response Team
RASS,Radio Acoustic Sounding System
RAT,Radiological Assistance Team
RAWG,Rapid Assessment Work Group
RAWN,Radar Wind Sounding
RAWS,Remote Automated Weather Station
RBAC,Role-Based Access Control
RBCDS,Rural Business and Cooperative Development Program
RBCS,Rural Business Cooperative Service
RC,1) Reserve Component
RC,2) Red Cross (also ARC)
RC,3) Recovery Center
RCA,1) Radiological Control Area
RCA,2) Riparian Conservation Area
RCA,3) Rural Community Assistance
RCAC,Red Cross Assistance Center
RCBAP,Residential Condominium Building Association Policy
RCC,1) Regional Climate Center
RCC,2) Rescue Coordination Center
RCDCB,Regional Civil Defense Coordinating Board
RCM,Radar-Coded Message
RCP,Regional Contingency Plan
RCRA,Resource Conservation and Recovery Act
RCS,Reports Control System
R&D,Research and Development
RD,1) Regional Director
RD,2) Restricted Data
RDB,Resource Database
RDBMS,Relational Database Management System
RDC,Regional Disaster Coordinator
RDD,Radiological Dispersion Device
RDO,1) Regional Disaster Office
RDO,2) Radiological Defense Officer
RDO,3) Regular Day Off
RDOS,Real-Time Disk Operating System
RDT,Rapid Deployment Team
RE,Real Estate
REA,Rural Electrification Administration
REACT,Radio Emergency Assistance Communications Team
REAC/TS,Radiological (or Radiation) Emergency Assistance Center - Training Site
REC,Regional Emergency Coordinator
RECA,Residual Capability Assessment
RECAT,Residential Capability Assessment Team
RECC,Regional Emergency Communications Coordinator
RECD,Rural Economic and Community Development
RECON,1) Reconnaissance
RECON,2) Reconsideration
RECP,Regional Emergency Communications Planner
REDI,Regional Emergency Disaster Inventory
REM,Roentgen Equivalent Mean
REMT,Regional Emergency Management Team
RENC,Regional Emergency Notification Center
REO,Regional Environmental Officer
REOC,Regional Emergency Operations Center
REP,1) Radiological Emergency Preparedness
REP,2) Regional Evacuation Plan (or Point)
REPLO,Regional Emergency Preparedness Liaison Officer
RERO,Radiological Emergency Response Operations
RERP,Radiological Emergency Response Plan
RERT,Radiological Emergency Response Team
RET,Regional Emergency Transportation
RETCO,Regional Emergency Transportation Coordinator
RETREP,Regional Emergency Transportation Representative
REX,Readiness Exercise
RF,Radio Frequency
RFA,Request for Federal Assistance
RFC,River Forecast Center
RFI,1) Request For Information
RFI,2) Radio Frequency Interference
RFO,1) Regional Field Office
RFO,2) Ready For Occupancy
RFP,Request for Proposal
RFS,Request for Service
RHA,1) Regional Health Administrator
RHA,2) Rural Housing Agency
RHS,Rural Housing Service
RI,Registration Intake
RIAT,Rapid Impact Assessment Team
RIC,Recovery Information Center
RICT,Regional Incident Coordination Team
RIF,Reduction-in-Force
RISC,Regional Interagency Steering Committee
RM,Records Management
RMEC,Regional Military Emergency Coordinator
RMI,Republic of the Marshall Islands
RMNCS,Regional Manager National Communications System
RMSE,Root Mean Square Error
RMTN,Regional Meteorological Telecommunications Network
RNA,Rapid Needs Assessment
RNMCB,Reserve Naval Mobile Construction Battalion
RO,1) Regional Office
RO,2) Receive-Only
RO,3) Read Only
RO,4) Responsible Officer
RO,5) Reports Officer
RO,6) Radiological Officer
RO,7) Receiving Officer
RO,8) Reviewing Official
ROC,Regional Operations Center
ROD,Record of Decision
ROM,Read-Only Memory
RON,Remain Overnight
RORO,Roll On/Roll-Off
ROST,Regional Operations Support Team
ROWPU,Reverse Osmosis Water Purification Unit
RP,Real Property
RPA,1) Regional Planning Agent
RPA,2) Resources Planning Act
RPA,3) Request for Public Assistance
RPC,Regional Preparedness Committee (obsolete)
RPG,Response Planning Guide
RPM,Revolutions Per Minute
RPOC,Regional Point of Contact
RPS,Radiological Protection System
RPV,Remotely Piloted Vehicle
RQ,Reportable Quantity
RR,1) Response & Recovery (also R&R)
RR,2) Railroad
RR,3) Rural Route
RRF,Regional Response Force
RRIS,Rapid Response Information System
RRP,Regional Response Plan
RRR,Readiness, Response and Recovery
RRRV,Regional Rapid Response Vehicle
RRT,Regional Response Team
RRWG,Reward and Recognition Working Group
RS,1) Remote Sensing
RS,2) Response Support
RS,3) Regional Summary
RSC,Remote Sensing Coordinator
RSD,Remote Sensing Data
RSI,Repetitive Stress Injury
RSP,Regular Services Program
RSPA,Research and Special Programs Administration
RSS,Remote Storage Site
RSSC,Remote Sensing Support Coordinator
RST,1) Regional Support Team
RST,2) Reference Standard Time
RST,3) Remote Sensing Team
RSTA,Reconnaissance, Surveillance, and Target Acquisitions
RSU,Response Support Unit
RSVP,Retired Senior Volunteer Program
RT,Resource Tracking (or Tracker)
RTF,1) Response Task Force
RTF,2) Rich Text Format
RTF-E,Response Task Force - East
RTM,Regional Training Manager
RUS,Rural Utilities Service(s)
RVT,Remote Video Terminal
RWA,Reimbursable Work Authorization
RWP,Regional Work Plan
RWS,Revised Work Schedule
SA,1) Salvation Army
SA,2) Arsine (symbol for)
SAAM,Special Airlift Assignment Mission
SAC,Special Agent-in-Charge
SAD,Southern Area District 
SAE,Site Area Emergency
SAIC,Science Applications International Corporation
SALEMDUG,State and Local Emergency Managers Data Users Group
SAMHSA,Substance Abuse and Mental Health Services Administration
SAMP,Special Area Management Plan
SAO,State Approving Official
SAP,1) Special Access Program
SAP,2) State Administrative Plan
SAP,3) Simplified Acquisition Procedures
SAR,1) Search and Rescue
SAR,2) Special Access Required
SAR,3) Synthetic Aperture Radar
SARA,Superfund Amendments and Reauthorization Act
SARDA,State Airborne Reconnaissance for Damage Assessment
SARSAT,Search and Rescue Satellite-Aided Tracking
SART,State Animal Response Team
SAS,Secondary Antenna System
SAST,Scientific Assessment and Strategy Team
SAT,1) Satellite
SUN,2) Simplified Acquisition Threshold
SATCOM,Satellite Communications
SATO,Scheduled Airline Ticket Office
SBA,Small Business Administration
SBC,Southern Baptist Convention
SBCCOM,Soldier and Biological Chemical Command
SBCCI,Southern Building Code Congress International
SBI,Special Background Investigation
SBL,Straight Bill-of-Lading (also SBOL)
SBOL,Straight Bill-Of-Lading
SC,Section Chief
SCAT,Security Control of Air Traffic
SCATANA,Security Control of Air Traffic and Air Navigation Aids
SCBA,Self-Contained Breathing Apparatus
SCD,Service Computation Date
SCEC,Southern California Earthquake Center
SCEPC,Senior Civil Emergency Planning Committee (NATO)
SCG,Security Classification Guide
SCI,Sensitive Compartmented Information
SCIC,Software Control Integration Center
SCIF,Sensitive Compartmented Information Facility
SCM,Survivable Crisis Management
SCO,State Coordinating Officer
SCR,Software (or System) Change Request
SCRAG,Senior Civilian Representative of the Attorney General
SCS,Soil and Conservation Service
SCSEP,Senior Citizen Service Employment Program
SCSN,Southern California Seismic Network
SDA,Seventh Day Adventist
SDATE,Specific Disaster Assistance Temporary Employee (obsolete)
SDLO,Senior Disaster Logistics Official
SDP,1) Secretarial Development Program
SDP,2) Service Delivery Point
SDTS,Spatial Data Transfer Standard(s)
SDWIS,Safe Drinking Water Information System
S&E,Salaries and Expenses
SEB,Staphylococcus Enterotoxin type B
SEC,Securities and Exchange Commission
SECARMY,Secretary of the Army
SECC,State Emergency Coordination Center
SECDEF,Secretary of Defense
SECLAN,Secure Local Area Network
SEI,Software Engineering Institute
SELS,Severe Local Storms
SEMA,State Emergency Management Agency
SEMO,State Emergency Management Office
SEMS,Standardized Emergency Management System
SEOC,State Emergency Operations Center
SEPLO,State Emergency Preparedness Liaison Officer
SERC,State Emergency Response Commission
SERF,Standard Exercise Report Form
SERL,Special Events Readiness Level
SERT,State Emergency Response Team
SES,Senior Executive Service
SEUS,Snow Estimation and Updating System
SF,1) Special Facility
SF,2) Standard Form
SFAR,Special Federal Aviation Regulation
SFHA,Special Flood Hazard Area
SFIP,Standard Flood Insurance Policy
SFO,1) Senior FEMA Official
SFO,2) State Field Office(r)
SFP,Supplementary Feeding Program
SFSO,Senior Financial Services Officer
SG,Surgeon General
SHMO,State Hazard Mitigation Officer
SHMP,State Hazard Mitigation Program
SHPO,State Historic Preservation Office
SICG,Senior Interagency Coordination Group
SID,Station Identifier
SIED,Special Improvised Explosive Device
SIES,(Office of) Strategic Industries and Economic Security (DOC)
SIGINT,Signals Intelligence
SIGMET,Significant Meteorological Information
SIMBAD,Sensor Integration and Modeling for Biological Agent Detection
SIOC,Strategic Information and Operations Center
SIP,Shelter-In-Place
SITREP,Situation Report
SITROOM,Situation Room
SITSTAT,Situation Status
S&L,1) State and Local
S&L,2) Savings and Loan
SLA,State and Local Assistance
SLAR,Side-Looking Airborne Radar
SLBM,Submarine-Launched Ballistic Missile
SLC,1) Subscriber Line Carrier
SLC,2) Salt Lake City
SLE,State and Local Exercise
Sleeping Dragon,Term used to identify a barrier of protesters who have linked themselves to one another
SLEP,State and Local Exercise Program
SLG,State and Local Guide
SLOSH,Sea, Lake and Overland Surges from Hurricanes
SLPA,Sea Level Pressure Anomaly
SLPS,State and Local Programs and Support (obsolete)
SLUDGEM,Salivation, Lacrimation, Urination, Defecation, Gastric Distress, Emesis and Miosis
SM,1) Student Manual
SM,2) Shelter Management
SMAC,State Mapping Advisory Committee
SMC,Specialty Management Center
SMCC,System Management Control Center
SME,Subject-Matter Expert
SMG,Specialty Management Group
SMHA,State Mental Health Agency
SMI,Safety Management Institute
SMMA,Standard Mitigation Measures Agreement
SMSA,Standard Metropolitan Statistical Area
SMSD,State-Managed Small Disaster
SMU,Special Mission Unit
SN,Serial Number
SNM,Special Nuclear Material
SO,Sheriff’s Office
SOB,Souls On Board
SOC,1) State Operations Center
SOC,2) Statement of Concern
SOE,Summary of Expenses
SOF,Special Operations Forces
SOFA,Status of Forces Agreement
SOG,Seat of Government
SOI,Southern Oscillation Index
SOLIC,Special Operations-Low Intensity Conflict
SOLRAD,Solar Radiation
SON,Statement of Need
SONET,Synchronous Optical Network
SONS,Spill of National Significance
SOP,Standard Operating Procedure
SOR,Statement of Requirement
SOSC,State On-Scene Coordinator
SOW,Statement of Work
SPC,Storm Prediction Center
SPCA,Society for the Prevention of Cruelty to Animals
SPDC,Small Business Development Center
SPE,Strategic Planning and Evaluation
SPG,Strategic Planning Guide
SPLASH,Special Program to List the Amplitude of Surge from Hurricanes
SPOD,Seaport of Debarkation
SPOE,Seaport of Embarkation
SPOT,1) Systeme Probatoire d’Observation de la Terre (French satellite system)
SPOT,2) Satellite Positioning and Tracking
SPR,Special Problem Report
SPRB,Senior Performance Review Board
SQL,Structured Query Language
Sr,Strontium (symbol for)
SRA,1) Safe Refuge Area
SRA,2) Society for Risk Analysis
SRF,Service Response Force
SRSC,Strategic Review Steering Committee
SSA,Social Security Administration
SSAN,Social Security Account Number
SSB,Single Side Band
SSBA,Single-Scope Background Investigation
SSC,1) Strategic Storage Center
SSC,2) Scientific Support Coordinator
SSHS,Saffir-Simpson Hurricane Scale
SSI,Supplemental Security Income
SSL,Secure Socket Layer(s)
SSN,Social Security Number
SSP,Species Survival Plan
SSS,Small Structure Survey
SSSE,State Support Service Element
SST,1) Shelter Survey Technician
SST,2) Supersonic Transport
SST,3) Sea-Surface Temperature
SST,4) Safe Secure Transport
STA,Special Temporary Authority
STAR,Studies, Training, Analysis, and Research
STARC,State Area Command
START,Superfund Technical Assessment and Response Team
STARTEAM,Specialized Target Area Registration Team
STARTEX,Start of Exercise
STATEX,Statutory Exclusion
STATREP,Status Report
STB,Surface Transportation Board
STC,1) Satellite Teleregistration Center
STC,2) State Coordinator
STCC,Standard Transportation Commodity Code
STEP,State Tribal Education Program
STO,Special Technical Operations
STOC,Sniper Tactical Operations Center
STOLS,System To Locate Survivors
STU,1) Secure Telephone Unit
STU,2) Satellite Transmission Unit
STU-III,Secure Telephone Unit – Third Generation
SUI,Sensitive Unclassified Information
SUM,Software User’s Manual
SUMA,Supply Management
SUPSALV,Support Salvage (DoD)
Svc,Service
SVIS,Secure Video System
SVOS,Secure Voice System
SVS,Severe Weather Statement
SW,Soil and Water
SWAT,Special Weapons and Tactics
SWC,Severe Weather Center
SWIS,Satellite Weather Information System
SWP,1) State Warning Point
SWP,2) State Weekends Program
T&A,Time and Attendance
TA,1) Technical Assistance
TA,2) Temporary Authority
TA,3) Table of Allowances
TA,4) Travel Authorization
TA,5) Time and Attendance
TAC,1) Technical Assistance Contractor
TAC,2) Technical Advisory Committee
TACACS,Terminal Access Controller Access Control System
TADS,1) Threat Assessment Database System
TADS,2) Training Aids for Dam Safety
TAES,Tactical Aeromedical Evacuation System
TAFT,Test, Analyze, Fix and Test
TAG,The (State) Adjutant General
TAOS,The Arbiter of Storms
TAPS,Trans-Alaska Pipeline System
TARS,Tone-Alert Radios
TBA,To Be Announced
TBD,To Be Determined
T&C,Time and Cost
Tc,Tellurium (symbol for)
T-CAR,Tribal Capability Assessment for Readiness
TCC,Telecommunications Center
TCD,Tropical Cyclone Discussion
TCO,Territorial Coordinating Officer
TCP,Traffic Control Point
TCS,Tactical Control System(s)
TCU,Transportation Coordination Unit
TDD,Telecommunications Device for the Deaf
TDFM,Traffic Demand Forecast Model
TDO,Typhoon Duty Officer
TDS,Time, Distance, and Shielding
TDY,Temporary Duty
T&E,Threatened and Endangered
TEAM-CPR,Thermal, Etiological, Asphyxiation, Mechanical, Chemical, Psychological, and Radioactive
TED,Total Effective Dose
TEL,Transporter-Erector-Launcher
TELNET,Teleconference Network
TEMA,Tennessee Emergency Management Agency
TEMP,1) Temporary Employee
TEMP,2) Test and Evaluation Master Plan
TEU,Technical Escort Unit
TF,Task Force
TFCC,Task Force Control Center
TFL,Task Force Leader
TFT,Temporary Full Time
Th,Thorium (symbol for)
TH,Temporary Housing
THA,Temporary Housing Assistance
THO,Temporary Housing Officer
THP,Temporary Housing Program
THREATCON,(Terrorist) Threat Condition
TIAS,Training Information Access System
TIFF,Tagged Image File Format
TIMACS,Telecommunications Inventory Management and Control System
TIN,1) Taxpayer Identification Number
TIN,2) Triangular Irregular Network
TIPS,Terrorist Information and Prevention System
TIROS,Television and Infrared Observation Satellite
TL,Truckload
TLC,Territory Logistics Center
TLC-C,Territory Logistics Center- Central
TLC-E,Territory Logistics Center- East
TLC-W,Territory Logistics Center-West
TLD,Thermoluminescent Dosimeter
TM,1) Technical Monitor 
TM,2) Trademark
TMARS,Team Management and Rostering System
TMC,Travel Management Center
TMS,1) Training Management System
TMS,2) Traffic Management Specialist
TMT,Training Management Team
TNC,Terminal Node Controller
TNT,Trinitrotoluene
TOA,1) Transportation Operating Agency
TOA,2) Time of Arrival
TOC,1) Table Of Contents
TOC,2) Traffic Operations Center
TPC,Tropical Prediction Center
TPED,Tasking, Processing, Exploitation and Dissemination
TPFDD,Time-Phased Force Deployment Data
TPFDL,Time-Phased Force Deployment List
TPO,Technical Program(s) Officer
TR,Transportation Request
TRACEM,Thermal, Radioactive, Asphyxiation, Chemical, Etiological, and Mechanical
TRAC2ES,TRANSCOM’s Regulating And Command and Control Evacuation System
Treas,Department of the Treasury
TRICS,Telephone-to-Radio Interface Communications System
TRIPS,Travel Reporting and Information Processing System
TRO,Transient Accommodations Only
TROPAN,Tropical Analysis Facsimile Network
TS,1) Top Secret
TS,2) Thunderstorm
TS,3) Tropical Storm
TSA,Transportation Security Administration
TSB,1) Technical Services Branch
TSB,2) Training Support Brigade (DoD)
TSCM,Technical Security Countermeasure
TSCO,Top Secret Control Officer
TSDR,Toxic Substance and Disease Registry
TSP,1) Telecommunications Service Priority
TSP,2) Thrift Savings Plan
TSR,1) Telecommunications Service Request
TSR,2) Teleregistration Service Representative
TSWG,Technical Support Working Group
TT,Travel Trailer
TT&E,Training, Testing and Exercising
TTPP,Transportation Threat Protection Program
TTT,Train-the-Trainer
TTX,Tabletop Exercise
TTY,Teletypewriter
TUAV,Tactical Unmanned Aerial Vehicle
TUTT,Tropical Upper Tropospheric Trough
TV,1) Television
TV,2) Thomasville, Georgia
TVA,Tennessee Valley Authority
TWD,Tropical Weather Discussion
TZ,Saxitoxin (symbol for)
U,Uranium (symbol for)
UA,Upper Air
UAV,Unmanned Aerial Vehicle
UBC,Uniform Building Code
UC,1) Unemployment Compensation
UC,2) Unified Command
UCGIS,University Consortium for Geographic Information Science
UCP,Unified Command Plan
UCT,1) Universal Coordinated Time
UCT,2) Unified Command Team
UEL,Upper Explosive Limit
UGC,Universal Generic Code
UHF,Ultra High Frequency
UHP,Utah Highway Patrol
UI,Unemployment Insurance
ULF,Ultra Low Frequency
ULN,Unit Line Number
ULP,Unfair Labor Practice
UMOC,Unified Medical Operations Center
UMP,Upward Mobility Program
UN,United Nations
UNCLAS,Unclassified
UNDRO,United Nations Disaster Relief Organization
UNHCR,United Nations High Commissioner for Refugees
UNP,Unmet Needs Program
UNSCOM,United Nations Special Commission
UOC,USACE Operations Center
UPC,Universal Product Code
UPS,1) Uninterrupted Power Supply
UPS,2) United Postal Service
URA,Uniform Relocation Act
URGENT,Uniform Regional Guidance Employing National Teams
URISA,Urban and Regional Information Systems Association
URL,Uniform Resource Locator
US,United States
USA,1) United States of America
USA,2) United States Army
USACE,United States Army Corps of Engineers
USACOM,United States Atlantic Command (obsolete; se USJFCOM)
USAF,United States Air Force
USAID,United States Agency for International Development
USAMRICD,United States Army Medical Research Institute for Chemical Defense
USAMRIID,United States Army Medical Research Institute of Infectious Diseases
USAR,1) United States Army Reserve 
USAR,2) Urban Search and Rescue (also US&R)
USBR,United States Bureau of Reclamation
USC,United States Code
USCG,United States Coast Guard
USCGR,United States Coast Guard Reserve
USCINCPAC,Command In Chief, United States Pacific Command
USCINCSO,Command In Chief, United States Southern Command
USCINCSOC,Command In Chief, United States Special Operations Command
USCINCTRANS,Commander In Chief, United States Transportation Command
USCOLD,United States Committee On Large Dams
USDA,United States Department of Agriculture
USDOI,United States Department of the Interior
USDOL,United States Department of Labor
USFA,United States Fire Administration
USFS,United States Forest Service
USFWS,United States Fish and Wildlife Service
USG,United States Government
USGS,United States Geological Survey
USIA,United States Information Agency
USJFCOM,United States Joint Forces Command
USMC,United States Marine Corps
USML,United States Munitions List
USMRICD,US Army Medical research Institute of Chemical Defense
USMRIID,US Army Medical Research of Infectious Diseases
USMS,United States Marshals Service
USMTF,United States Message Text Format(ting)
USN,United States Navy
USNORTHCOM,United States Northern Command
USOC,United States Olympic Committee
USPACOM,United States Pacific Command
USPHS,United States Public Health Service
USPS,United States Postal Service
US&R,Urban Search and Rescue (also USAR)
USS,1) United States Senate
USS,2) United States Ship
USSOCOM,United States Special Operations Command
USSOUTHCOM,United States Southern Command
USSPACECOM,United States Space Command
USSS,United States Secret Service
UST,Underground Storage Tank
USSTRATCOM,United States Strategic Command
USTRANSCOM,United States Transportation Command
USVI,United States Virgin Islands
UTC,1) Universale Temps Coordinaire (i.e., Coordinated Universal Time)
UTC,2) Unit Type Code
UTM,Universal Transverse Mercator
UV,Ultraviolet
UVI,Ultraviolet Index
VA,1) Vulnerability Assessment
VA,2) Department of Veteran’s  Affairs
VAL,Voluntary Agency Liaison
VAMC,Veteran’s Administration Medical Center
VCR,Video Cassette Recorder
VCU,VOLAG Coordination Unit
VDU,1) Visual Display Unit
VDU,2) Visual Docking Unit
VEE,Venezuelan Equine Encephalitis
VEI,Volcanic Explosivity Index
VERA,Voluntary Early Retirement Authority
VGA,Video Graphics Adapter
VHA,Veterans Health Administration
VHF,Very High Frequency
VI,Virgin Islands
VIG,Vaccinia Immuno Globulin
VIK,Value-In-Kind
VIP,1) Very Important Person
VIP,2) Volunteer Incentive Program
VIPS,Volunteers In Police Service
VISC,Visual Information Support Center
VISN,Veterans Integrated Services Network
VISTA,Volunteers In Service To America
VITA,Volunteers In Technical Assistance
VITEMA,Virgin Islands Territorial Emergency Management Agency
VLF,Very Low Frequency
VNPSC,Virginia National Processing Service Center
VOAD,Voluntary Organizations Active in Disaster
VOLAG,Voluntary Agency(ies)
VORTEX,Verification of the Origin of Rotation in Tornadoes Experiment
VS,Victim Support
VSAB,Vehicle Storage Administration Building
VST,Victim Support Task (NTSB)
VTC,Video Tele-Conference(ing)
VX,Mustard-Lewisite mixture and Phosgene (symbol for)
V-Zone,Coastal High Hazard Area
WAE,When Actually Employed
WAN,Wide Area Network
WAR,Weekly Activity Report
WARNO,Warning Order
WATS,Wide Area Telecommunications Service
WAWAS,Washington Area Warning System
WAWTAP,Wind And Water Technical Assistance Program
WB,Wideband
WCATWC,West Coast & Alaska Tsunami Warning Center
WEE,Western Equine Encephalitis
WEL,Women’s Executive Leadership Program
WEM,Workshop in Emergency Management
WER,Weapons-Effect Reporting
WFU,Wildland Fire Use
